"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17837","10461459","Syt7",0.640077156806881,7.27429870447218,6.08892987673011,5.28361770950657e-05,0.0149967888960241,2.24694367066143
"11390","10423155","Mtmr12",0.523223571259866,8.42205868928321,6.07254479173043,5.41778943025428e-05,0.0151379595734321,2.22356936053675
"15431","10364784","Reep6",0.860946476516185,11.1876238067626,6.06515552687625,5.47947378381954e-05,0.0151379595734321,2.21301394166765
"10130","10538087","Lrrc61",0.652563913696443,6.62214441913194,6.05604581841382,5.55654544416451e-05,0.0151488975793538,2.19998876184809
"4905","10405693","Dapk1",0.76001021383064,8.97826684322258,6.00065840988139,6.05053981414233e-05,0.0157782250817048,2.12050642420546
"1002","10541071","8430408G22Rik",1.78625330014286,6.89553010133762,6.00048995095002,6.05211130899585e-05,0.0157782250817048,2.12026392474692
"16385","10583242","Sesn3",0.885762028498415,7.24891563755492,5.99644546406935,6.08997091554747e-05,0.0157782250817048,2.11444044007997
"16098","10578916","Sc4mol",-0.930279513175686,9.31602470685211,-5.98535553644182,6.19507316939246e-05,0.0157782250817048,2.09845895106951
"11770","10408850","Nedd9",1.11656380444127,6.73536921856322,5.98026480022894,6.24396078536498e-05,0.0157782250817048,2.09111612328188
"679","10487748","4930402H24Rik",0.789294251802007,6.98100491898288,5.97694858685859,6.2760267082096e-05,0.0157782250817048,2.08633059470783
"19980","10392449","Wipi1",0.80025328453716,8.55161260202549,5.96977833018772,6.34595635210325e-05,0.0157782250817048,2.07597732895239
"14040","10380566","Phospho1",-0.743279620525287,6.37016364460216,-5.96463983076526,6.39657773582629e-05,0.0157782250817048,2.06855263838899
"11657","10503431","Nbn",-0.604979110400085,7.95535458849302,-5.94189524668297,6.62583003289733e-05,0.0161514350919568,2.03563735790761
"20530","10559764","Zfp787",0.472479207788376,6.99184813349977,5.90938351773508,6.96874142349362e-05,0.0164636589952043,1.98844199227789
"4055","10542156","Clec2d",0.798588921109538,3.94313772240789,5.90349962657405,7.03278186447238e-05,0.0164636589952043,1.97988241082844
"13947","10357535","Pfkfb2",-0.482293644097689,9.4087058744197,-5.87316084973347,7.37301617557041e-05,0.0164636589952043,1.93565818235341
"20613","10401365","Zfyve1",1.06117890161798,7.76756810457872,5.87116715864554,7.3959756234099e-05,0.0164636589952043,1.93274680169264
"5611","10507557","Ebna1bp2",-0.689545115100728,8.53379785309689,-5.85878320294298,7.54029376089331e-05,0.0164636589952043,1.91464814097891
"9476","10540028","Klf15",1.14607922510389,8.17102110604661,5.85058728774977,7.63744128536673e-05,0.0164636589952043,1.90265648487487
"18091","10596900","Tcta",0.581771819777937,6.74383364595809,5.84978890076399,7.64697518111071e-05,0.0164636589952043,1.90148776301942
"15770","10494023","Rorc",1.7898851568914,7.53767568242334,5.84609431827334,7.69125797292151e-05,0.0164636589952043,1.89607809087376
"19904","10598389","Wdr45",0.647494734042239,8.00665052740653,5.8387775682415,7.77975768253365e-05,0.0164636589952043,1.88535825778042
"6502","10411464","Fcho2",0.390007619955004,8.9557933294407,5.83759162184659,7.79420338908292e-05,0.0164636589952043,1.88361990153875
"10313","10578027","Mak16",-0.592306392616624,9.4810709068635,-5.8294827494387,7.89373842175852e-05,0.0164636589952043,1.87172784441473
"15158","10461408","Rab3il1",1.85167315614721,7.15725301412772,5.82670632384928,7.92812665037439e-05,0.0164636589952043,1.86765363518267
"10357","10391870","Map3k14",0.753874467080553,6.90259134932406,5.82424274602269,7.95877262351752e-05,0.0164636589952043,1.86403746344395
"6180","10423333","Fam134b",0.557258645816439,8.79924077001783,5.82106129401998,7.99853407197829e-05,0.0164636589952043,1.85936610424641
"5541","10551469","Dyrk1b",1.57762466773338,7.82696939358242,5.81901525054961,8.02421620878493e-05,0.0164636589952043,1.85636101180726
"10521","10372668","Mdm2",0.606462931781015,8.13244370411621,5.81893389576982,8.02523918202528e-05,0.0164636589952043,1.8562415093185
"13794","10460400","Pcx",1.02684252407082,6.69220509168678,5.79415679142115,8.34329917319407e-05,0.0169483489086844,1.8197964498103
"9650","10432907","Krt78",-0.689588499010846,6.46890755087391,-5.7783547065143,8.55308478251523e-05,0.0170557273259009,1.79650102300716
"18064","10456522","Tcf4",0.56238777177269,9.90339740809286,5.77778215171567,8.56078977747924e-05,0.0170557273259009,1.79565620464031
"17972","10472440","Tax1bp3",0.465264703652794,10.4806774776298,5.76579315387739,8.72382441070122e-05,0.0172150135037837,1.77795397033904
"15944","10587042","Rsl24d1",-0.521592769910546,9.48618884460229,-5.75835849652525,8.82657135994646e-05,0.0172534489224614,1.76696472378635
"10277","10424833","Maf1",0.522967540342942,8.0196930952569,5.75051382689441,8.9363721804199e-05,0.0173048253811496,1.75535974213973
"1017","10468131","9130011E15Rik",0.408262146498751,7.6082642181242,5.72504007256437,9.30298651377188e-05,0.0177491390666269,1.71760663145333
"12184","10433494","Nubp1",-0.613495116167414,9.29173934021504,-5.71814798680571,9.40488339976142e-05,0.0177491390666269,1.70737426006568
"13710","10359870","Pbx1",0.520928060718655,8.66772832473597,5.71128089430098,9.50758386686551e-05,0.0177491390666269,1.69717136092734
"9013","10354521","Inpp1",0.474898650428325,5.56715620156117,5.70465337705709,9.60782506865869e-05,0.0177491390666269,1.68731718975238
"3145","10509568","Camk2n1",1.04665852890657,7.28777031624022,5.70311703768049,9.63122117668742e-05,0.0177491390666269,1.68503185949342
"9938","10467139","Lipa",0.747907249443573,8.25223147090023,5.69816799266601,9.70699753798107e-05,0.0177491390666269,1.67766748074809
"7943","10374998","Gpr75",2.01859037978805,7.44790752654305,5.69106766682188,9.8168142695858e-05,0.0177491390666269,1.66709500003127
"15171","10588283","Rab6b",0.670961668802984,7.70997564962016,5.67912552341667,0.000100044857386636,0.0177491390666269,1.64929462631797
"14298","10587799","Plscr2",1.03434509454468,7.3548038648361,5.66652458144758,0.000102066235894553,0.0177491390666269,1.63048731571698
"8101","10439392","Gtf2e1",-0.421729544147714,7.61418039009758,-5.66364527549107,0.000102534143429209,0.0177491390666269,1.62618626211023
"14200","10430489","Pla2g6",0.894310533374151,7.40161948345123,5.65682991421466,0.000103650734823179,0.0177491390666269,1.61600027145626
"9512","10434302","Klhl24",2.06637767466342,7.0489902979318,5.65270666397702,0.000104332491471213,0.0177491390666269,1.60983417336999
"4405","10504349","Creb3",0.668543908163402,8.37763287097337,5.65063294280009,0.000104677157301155,0.0177491390666269,1.60673199876603
"10064","10373223","Lrp1",1.0355773545364,7.29210023591997,5.64326564316892,0.000105911402057094,0.0177491390666269,1.59570530782157
"11766","10371907","Nedd1",-0.506353989876958,7.95462359562699,-5.6413163215159,0.000106240535563594,0.0177491390666269,1.59278627941317
"19861","10393098","Wbp2",0.484223719654473,9.6299677726113,5.64012514899411,0.000106442190538222,0.0177491390666269,1.59100224628601
"11539","10587446","Myo6",0.649539743794893,6.51955710868624,5.63876369898505,0.00010667316684226,0.0177491390666269,1.58896290635837
"8816","10584803","Ift46",0.428485851911361,9.68827172098592,5.63638886768843,0.00010707733510272,0.0177491390666269,1.58540488939816
"16167","10389719","Scpep1",0.398294571668524,9.92259593451219,5.62219555809762,0.000109526806663283,0.0178687002714468,1.56412125058279
"8418","10404059","Hist1h1c",1.54706773593673,8.39307922450662,5.61686354498355,0.000110462221372468,0.0178687002714468,1.55611721747208
"13772","10344707","Pcmtd1",0.735888464991368,6.95095427137679,5.61609336895422,0.000110598031465468,0.0178687002714468,1.55496070617905
"20103","10557481","Ypel3",1.37333257800799,7.56796038888395,5.61242015049488,0.000111248182191923,0.0178687002714468,1.54944361513385
"17493","10528484","Srpk2",0.498696805236551,7.81313459240873,5.60610559990267,0.000112375285801941,0.0179030738060729,1.5399542230237
"16251","10494114","Selenbp1",1.77575871796908,7.67728621821139,5.60158110353578,0.000113190283233376,0.0179030738060729,1.53315094254604
"2130","10426507","Arid2",0.423274443988429,9.67496800945694,5.57744265114026,0.00011764500688404,0.0184667010805857,1.49679935070499
"20052","10512739","Xpa",0.519908320999301,7.48713635927094,5.57176650240407,0.000118719156520394,0.0184951949105457,1.48823767038564
"8039","10381588","Grn",0.889777795844523,11.9424913069877,5.56164038688812,0.000120661185358175,0.0186574609001596,1.47295096732334
"11224","10461663","Mrpl16",-0.434432236130061,9.39294513377618,-5.5566038570533,0.000121639563459512,0.0186627211684462,1.46534152420867
"2759","10500434","Bcl9",0.39720163412165,9.03346344836433,5.54940199409225,0.000123053132853634,0.0186627211684462,1.45445350377312
"13668","10468990","Parl",-0.618861609264526,8.86868026894433,-5.54305421054308,0.000124313431541081,0.0186627211684462,1.44484979971582
"9022","10378681","Inpp5k",0.923054966199075,9.00672375398915,5.53833187791952,0.000125259837342667,0.0186627211684462,1.43770107826249
"20663","10469849","Zmynd19",-0.747985779214131,9.63858405895552,-5.53151661563122,0.000126639106114055,0.0186627211684462,1.42737774242585
"13415","10584518","Olfr974",-0.348106801014455,5.04663671898737,-5.52191407710644,0.000128609702183654,0.0186627211684462,1.41281976019077
"8966","10407173","Il6st",0.896140295100338,8.46351425198788,5.52187546842412,0.000128617690253378,0.0186627211684462,1.41276119741415
"17179","10590445","Snrk",0.540687077073832,7.94054599927804,5.51698797797867,0.0001296331404617,0.0186627211684462,1.40534577781367
"9423","10518585","Kif1b",0.504209094022488,7.97718197513733,5.5157963167767,0.000129882005588295,0.0186627211684462,1.40353717932699
"8185","10450075","H2-K1",0.787639006622808,9.40900772299891,5.51401515428585,0.000130254921022463,0.0186627211684462,1.40083346300363
"2109","10582862","Arhgef12",1.03472348064863,4.50179754386001,5.51235736911377,0.00013060301975988,0.0186627211684462,1.39831657014499
"4086","10551852","Clip3",0.761094768214138,7.88501795815363,5.50272323245094,0.000132645485041735,0.0188247565072928,1.383681049544
"10523","10503723","Mdn1",-0.509495425165269,8.74632905356895,-5.48348129160236,0.000136826285721351,0.019257764899263,1.35440548823311
"5180","10479902","Dhtkd1",0.816918314738231,6.59084176848289,5.47663249168595,0.000138347686415999,0.019257764899263,1.3439711047863
"5150","10373542","Dgka",1.67879034385342,8.18763914431239,5.4760187460614,0.000138484892374044,0.019257764899263,1.3430356755461
"5968","10392183","Ern1",0.559016846167033,9.65638278431597,5.46317344549468,0.000141389677652102,0.0195306274730104,1.3234439130902
"10562","10564451","Mef2a",0.542788471532031,9.83462127008265,5.45394770606835,0.000143515526850192,0.0195439345936636,1.30935645391981
"3271","10393620","Cbx4",0.72076363670709,9.09123336795087,5.44269325416948,0.000146154539443556,0.0195439345936636,1.2921527864652
"11074","10604687","Mmgt1",-0.667992247976063,9.15165087528562,-5.44231202001122,0.000146244823939444,0.0195439345936636,1.29156967382263
"7058","10503508","Ggh",0.607282023102905,7.28210856194727,5.44083118162284,0.00014659607630567,0.0195439345936636,1.28930445307509
"1674","10449854","Akap8l",0.511953717930003,7.53634880071015,5.44065782422381,0.000146637254468563,0.0195439345936636,1.28903924744103
"2011","10367221","Apof",2.52735188232059,7.34974381325089,5.43584810230607,0.000147784596721137,0.0195439345936636,1.28167932476851
"18784","10539907","Tpra1",0.491196881347967,9.04188505542484,5.43457990556838,0.000148088693590984,0.0195439345936636,1.27973809212158
"14016","10474006","Phf21a",0.566579928303607,8.60679759939833,5.42814398481007,0.000149642136824152,0.0196239561708635,1.26988265169189
"18210","10532085","Tgfbr3",0.705498158011052,8.9737472117433,5.4050297869646,0.000155364267229028,0.0199367122176552,1.23443300089008
"15937","10390022","Rsad1",0.523523661711206,7.5265263016592,5.4021690128009,0.000156088342693146,0.0199367122176552,1.23003958407882
"19543","10590073","Vill",-0.598658175069152,8.13462874307895,-5.3975036236016,0.000157276808981843,0.0199367122176552,1.22287194477054
"19900","10449699","Wdr4",-0.465426347178234,7.68687723973689,-5.395049752869,0.00015790573164464,0.0199367122176552,1.21910056633657
"8022","10424781","Grina",0.560520327666804,10.8477203901459,5.39404066678332,0.000158165126608218,0.0199367122176552,1.21754941374471
"20362","10399038","Zfp386",0.440102917290734,8.39021920674088,5.39209148466486,0.000158667453407393,0.0199367122176552,1.21455270022525
"18085","10365344","Tcp11l2",1.60367384843699,6.03549410763526,5.39148396254583,0.000158824362102073,0.0199367122176552,1.21361855937166
"13681","10412345","Parp8",0.519712808191251,8.45500167300256,5.38801047866955,0.000159724624909786,0.0199367122176552,1.20827651795785
"2305","10460787","Atg2a",0.655857494803287,7.68157001131032,5.37663409473141,0.000162710984584277,0.0201878538957259,1.19076678369496
"990","10414433","6720456H20Rik",0.582075163916041,6.84943431681812,5.37210657647444,0.000163915785161131,0.020215791839521,1.18379262100898
"6723","10491962","Foxo1",0.699707694158223,8.12922361257059,5.36848045503774,0.000164887491355167,0.020215791839521,1.17820461587336
"5124","10566846","Dennd5a",1.16294118945127,9.87155922416934,5.35357457912244,0.000168946036598068,0.0204465776592178,1.15521210463847
"13495","10589940","Osbpl10",-0.419931540468813,7.58548126821902,-5.34834458968747,0.000170394858142767,0.0204465776592178,1.1471364209721
"16316","10406598","Serinc5",1.45499578195352,8.85132956473705,5.34637620395242,0.000170943526435705,0.0204465776592178,1.14409589158439
"11459","10529375","Mxd4",1.39395307487919,7.61235410224826,5.34315331001287,0.00017184589549597,0.0204465776592178,1.13911622008405
"4852","10509014","D4Wsu53e",0.943024870264233,8.52712811457909,5.33701665745438,0.000173577970099766,0.0204465776592178,1.12962996844061
"42","10371904","1110012L19Rik",0.422613069970899,7.25083109167889,5.33538154149225,0.000174042576293352,0.0204465776592178,1.12710134243201
"20196","10418171","Zcchc24",1.28683172706433,7.61706126849799,5.33426089541699,0.000174361755447595,0.0204465776592178,1.12536807408686
"11820","10575160","Nfat5",0.799546971020956,8.95917044950652,5.32683793655695,0.000176491556832158,0.0204465776592178,1.11388219383623
"16116","10531437","Scarb2",0.840249997180189,8.25664990142302,5.32617000417191,0.000176684538584307,0.0204465776592178,1.11284824406133
"17515","10453102","Srsf7",-0.413137690787897,10.1444893190629,-5.32547505678381,0.000176885561363244,0.0204465776592178,1.11177240049883
"5809","10587284","Elovl5",-0.490695413241195,10.024248568561,-5.32071186855085,0.000178269871718413,0.0204465776592178,1.10439648262514
"13489","10346255","Ormdl1",-0.854265566565075,7.79286419078205,-5.31954232298143,0.000178611513335831,0.0204465776592178,1.10258486276285
"19382","10453736","Unkl",0.41136001784208,7.63503144111471,5.30520585828199,0.000182855845830673,0.0207622458736123,1.08036018142128
"9014","10345580","Inpp4a",0.714712976626873,7.17190400647428,5.30348260259677,0.000183373117513082,0.0207622458736123,1.07768656848941
"17478","10357630","Srgap2",0.666731170646559,8.45620456781124,5.29229834511808,0.000186767950618399,0.0208325727799323,1.06032291504898
"9866","10577824","Letm2",0.664496551495029,6.29302294511592,5.29189873123261,0.000186890464802839,0.0208325727799323,1.05970214585892
"178","10593913","1700017B05Rik",0.400385228356628,8.25035255506659,5.289382163159,0.00018766394303493,0.0208325727799323,1.05579227361302
"11547","10467258","Myof",-0.424585630491491,10.6825930061825,-5.28700791039162,0.000188396767806532,0.0208325727799323,1.05210259415237
"8109","10441489","Gtf2h5",-0.412946928795671,9.20649400003336,-5.28289248751305,0.000189674153704773,0.0208325727799323,1.04570496425656
"15549","10399360","Rhob",0.873330473787769,8.0120629954678,5.27894516863739,0.000190907924206573,0.0208325727799323,1.0395661521433
"2620","10490632","BC006779",0.917651091253873,6.7485767264278,5.27854879695353,0.000191032279352661,0.0208325727799323,1.03894958509232
"7965","10436446","Gps1",-0.490611302209613,9.95789205779373,-5.27124597196059,0.000193338732174016,0.0209200693033738,1.02758541178245
"9300","10487392","Kcnip3",1.49157788733035,10.2871676291821,5.26962726270735,0.000193853924046707,0.0209200693033738,1.02506534646493
"8179","10444780","H2-D1",0.734175291001863,9.92176545828466,5.25841476673369,0.000197462438693211,0.0209300373581438,1.00759800610621
"19866","10526193","Wbscr16",0.4462383604879,6.45500617312444,5.25489883790168,0.000198608464242483,0.0209300373581438,1.00211665888569
"800","10492679","4930579G24Rik",-0.430972959842371,8.17760957479908,-5.25408667259806,0.000198874184660542,0.0209300373581438,1.00085021363954
"11642","10433219","Nat15",-0.379039396414901,9.5445361554946,-5.25387567309372,0.000198943279647892,0.0209300373581438,1.00052117582421
"5489","10393955","Dus1l",-0.5531406315588,8.33622727916079,-5.24617051194265,0.000201483823357021,0.0209300373581438,0.988500766507626
"8454","10494388","Hist2h2be",0.58454284993128,5.64461042784071,5.24419203057601,0.000202141656904443,0.0209300373581438,0.985412739151047
"1279","10491526","Acad9",-0.425254572360391,8.6340812965183,-5.2413175664923,0.000203101426497391,0.0209300373581438,0.980925160843347
"4136","10574471","Cmtm3",0.658257551950847,8.2902072510942,5.24054648693395,0.000203359700455265,0.0209300373581438,0.979721140231177
"19354","10532472","Ulk1",0.635819606312557,8.24536727223223,5.24007034977073,0.000203519355570798,0.0209300373581438,0.97897761787723
"3309","10579437","Ccdc124",-0.512607615175272,8.42860026453642,-5.23385415084579,0.000205615864246779,0.0209300373581438,0.96926731375558
"14920","10581560","Psmd7",-0.429893093074455,10.679768100429,-5.23163101410817,0.000206371153431597,0.0209300373581438,0.965793087815348
"5621","10479938","Echdc3",0.581694727550697,7.00562628458344,5.22920037517742,0.000207200278552546,0.0209300373581438,0.961993699360828
"18811","10533304","Trafd1",0.807862696248582,7.80391649654493,5.22652957226551,0.000208115366718408,0.0209300373581438,0.957817837250031
"6038","10545780","Exoc6b",0.509383295779163,9.18117965513122,5.22637104328718,0.000208169816375562,0.0209300373581438,0.957569938384046
"7099","10363173","Gja1",-1.20807881071217,7.07461877367221,-5.22367433922022,0.000209098346193811,0.0209300373581438,0.953352378261806
"9019","10481011","Inpp5e",0.422396311661588,7.50992368144453,5.21862222722994,0.000210849629425103,0.021003866931193,0.945447968712568
"8205","10444814","H2-Q4",0.545399717616872,5.43242151504178,5.20710042481909,0.000214901522170518,0.0213050695663786,0.927406298012054
"4414","10351347","Creg1",1.20119304233986,8.26106762713181,5.20083838852566,0.000217137956449375,0.0214242783696716,0.917592042231536
"10642","10382852","Mfsd11",0.856316413531119,7.8970058177932,5.19785596191161,0.000218211692417661,0.0214281813596869,0.912915642424378
