"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"10291","olziCd30WUXz0V4iWo",NA,-1.60693279799328,8.3341080416356,-4.47599739998345,0.000127873392765626,0.00351528081660859,0.991915754227021
"4181","K46F3xA746SIlWhKJQ","Brwd3",-0.541518550525105,8.05742378821212,-4.47124155160376,0.000129503992209837,0.00355091140018283,0.979748172473278
"8440","NTUR91INORQEuCge0U","Hk1",0.633254843177699,8.70511953645001,4.47100341322394,0.000129586182287827,0.00355091140018283,0.979138946488188
"5869","9qHruQ8B_zs1993nnM","Lurap1l",0.603710605953031,11.4109262842281,4.46850734272016,0.000130450793351872,0.00356886568521558,0.972753505891425
"568","3QVCQoqIS7q4kq4kpM","Trappc9",0.462261846574561,8.46967287357926,4.46412519731951,0.0001319826196854,0.00360498681076597,0.961544093240683
"17021","iSlf5JcS5xZNBeScac","Ino80b",0.736034684014081,9.35681482816712,4.46344796454741,0.000132220944271721,0.00360549809123918,0.959811861600625
"7545","u0Ke6mLS5IJd6HHMi8","Gale",0.761191236041933,8.39803703593403,4.46287072117868,0.000132424419450583,0.00360549809123918,0.958335407455825
"1717","fZkKnXfCF0CiO5.OsA","Larp6",-0.584492603859962,7.80861767204013,-4.46226412319489,0.000132638577512708,0.00360556924262615,0.956783894639263
"13105","fdSKQJUERe3.tR99JI","Rbpms",0.910050354559859,10.8665421399812,4.45912126824024,0.000133753682324676,0.00362779157527547,0.948745714145701
"13711","rXe9J8kFdVX_c7BmNU","Scrn1",-0.389503193018736,7.35349856927857,-4.45876192833968,0.00013388177076087,0.00362779157527547,0.947826706355751
"1477","617YUfSg7iQbg3UgQQ","Lrrc9",-0.427357051333177,7.34351881194228,-4.45673550910356,0.00013460638426842,0.00364001652097638,0.942644322272916
"14340","3jfpH7J7SAKTocXfdU","Slc4a4",0.486866568431403,7.39478473200857,4.45630714745482,0.000134760057776115,0.00364001652097638,0.94154886105135
"313","WKZ647rmfEbsf_tNeo",NA,0.648093375190488,12.2930012688988,4.45012796567985,0.0001369963265123,0.00369456548904373,0.925748033831502
"10325","rk69IpQevzewvv9wQU","Mmp12",-2.17690455997076,10.218779841371,-4.44869071936665,0.000137521737567701,0.00370287597962702,0.92207321032169
"6816","Qn6l2DTpw2glfUH2Kc","Elovl1",1.25050037774645,10.5091954125914,4.44663239249212,0.000138277686431766,0.0037173578667871,0.916810620900771
"6886","r5Ro4eqjQromrojwoY","Stom",0.451467808734744,7.53311440618414,4.44432695782732,0.000139129294629419,0.00372731843007008,0.910916585837179
"14059","6dNUJHohJJdSHnCJIg","St6galnac4",0.482421757081635,7.70302785907974,4.44408212212741,0.000139220040571062,0.00372731843007008,0.910290664387825
"6065","fSQN0h2KtMhDVPgjoo","Ddx19a",0.60513649540443,8.75391402601667,4.44385503194136,0.000139304261907688,0.00372731843007008,0.909710112940604
"1121","WNmenlC5Rd5ZYxTlLw","2610528J11Rik",0.788704339661765,8.75106638746745,4.44156163618324,0.000140157661315536,0.00373999089007927,0.903847291604587
"13008","oTSskl7vebo9LOVFus","Rasa1",-0.809993205242801,11.8008891847594,-4.44140337453877,0.000140216743649416,0.00373999089007927,0.903442725949843
"12511","EurZIvTtAUucjv3i.c","Prkg1",-0.438654798816487,7.88826691458376,-4.43953992358198,0.000140914272972241,0.00374805891865417,0.898679299539041
"11750","NUjX0BKiU5w6UP6oc0","Pcyt1a",-0.84706626216418,9.87119236538475,-4.4394206590206,0.000140959033493154,0.00374805891865417,0.898374438956713
"12086","cUUr5FLOg0v8V7kjDo","Pkp2",0.408279458898233,11.0946189206379,4.43844629606163,0.000141325246015704,0.0037519431356568,0.895883837747304
"14621","lIlwEigpN3NTtSUXCU","Spag11b",-1.17660548931152,8.22261418721984,-4.43556506100739,0.000142413694928433,0.00377480072727197,0.88851940359817
"11404","3w8u3XOXM.6yQ14g1c","Olfr419",-0.362879222721044,7.48720608255794,-4.43449221748626,0.000142821110209934,0.00377480072727197,0.885777364288098
"10875","ZhLrhwTuWW27gbOR3o","Elane",-0.360203515090016,7.57858746262561,-4.43441455036178,0.000142850649442057,0.00377480072727197,0.885578861006042
"12732","0XRQkJcSBu9JQAPUnU","Ptpn22",-0.778183613540575,8.15143497532891,-4.42685778044046,0.000145753952837671,0.00384555785164903,0.86626713581031
"3470","HRAuB61uPgBUu_e0N4","Avpr1a",-0.876472071455786,7.82227318357632,-4.42519121448086,0.000146402096580596,0.00385312722661719,0.862008682093319
"1752","QVwFjVz1NBOkV5dPpw","Cpsf7",0.399659911035876,10.7923555835508,4.42495809932738,0.000146492985381832,0.00385312722661719,0.861413035814554
"11839","9sXyDvuMpyTrDjrtEQ","Peli1",0.800901705091109,10.2087257639883,4.42387231124631,0.000146917060490223,0.00385832724036266,0.858638725742769
"3274","xYJO3xT_S_zxVM13p0","Asf1a",-0.483287495577835,7.99794038991902,-4.42258576655135,0.000147421124274704,0.00386368299808584,0.855351569156432
"3936","f6nVJ4OgoL6d.f6pXk","BC056474",0.505300954329993,9.76575638017665,4.42185144950253,0.000147709597147879,0.00386368299808584,0.853475422343418
"16420","B4_X_r.uxIc.__M9Dg","Vps4b",0.549284358892958,9.5142538160873,4.42161891819134,0.00014780106282281,0.00386368299808584,0.852881323438003
"12663","KdCCVbogFCoONz4lV0","Psme1",0.502082184917784,13.0848948682937,4.42014930851031,0.00014838043378251,0.00387288838191285,0.849126678127295
"5193","cuCO3ZLXjkCghXug5U","Cnot4",-0.763851293251081,9.42105736631045,-4.41159172748784,0.000151799235386025,0.00395119269282568,0.827266372407041
"1088","3pB.cnKy4PxVT.zopo","Dhrs13",0.552422408760543,7.578053987907,4.41148065051166,0.000151844121908051,0.00395119269282568,0.826982661822313
"14775","iaWkqVUYKH.tP9wERM","Ssbp4",0.607400787641634,9.63386636400194,4.41015220841754,0.000152381972136975,0.00395914380046128,0.82358965184971
"14817","TOgCUnl0EgVQq3aVl8","Stard10",1.16871156593818,9.93210368679301,4.40522430443647,0.000154393731643424,0.00400530709608908,0.811004295044807
"16759","otQBKBE3VIlAXQyZ2E","Zfp106",-0.532976577852567,8.16176970046913,-4.40289604093506,0.000155353374128445,0.00402407736876172,0.805058777332505
"6544","9uz3U3XlAc6eu0KjhI","Man1b1",0.602420204237132,11.0782869828235,4.40177495523146,0.000155817564108496,0.00402997657460577,0.80219608622291
"13753","EiJN.CJ0CREHkR0Slc","Sec14l1",0.604261582282724,9.37382252598609,4.39974602255383,0.000156661157425647,0.00404565570782231,0.797015448031198
"6959","uoeB96cIJB5YSBEeJ4","Ces1e",-0.755322629877487,8.54199398566601,-4.39860557612859,0.000157137324356639,0.00405181324710219,0.794103589423227
"8147","uQef4JKo7J0nsh5efk","Gtf3c3",-0.519751095181608,9.51861774100795,-4.39691165357458,0.000157847236995472,0.00405520602264231,0.78977874197806
"267","uLIJLgI1LRIIFbJK1I","Rsrc1",-0.555863665966573,9.01796743206903,-4.39661094389821,0.00015797359513039,0.00405520602264231,0.789011006087519
"7648","07VfVQncsz9EgBABdU","Gdi1",-0.589693275089697,11.5257831554811,-4.39658933259066,0.000157982680065389,0.00405520602264231,0.788955830951453
"11118","9KNCZUShSdZ9UZOdOA","Nr1h2",0.573909197446916,9.43280430849233,4.39513342104092,0.000158595910935383,0.00405994301013061,0.78523887124573
"9590","0XnRKHUdrJ4T.eYCeQ","Ypel4",-0.550070264850895,7.45565175375821,-4.39502036057819,0.000158643630881659,0.00405994301013061,0.784950233240945
"16913","EVL.ANceXXvBGVdB6E","Zfp553",-0.54496117066827,8.37600327077385,-4.39282971471217,0.000159571067010571,0.00407755512163144,0.779357809706804
"4538","3abd7f7AtRON3e00iA","Cbfa2t3",0.93896461299369,8.93006564550022,4.39191733496074,0.000159958920455326,0.00408134706622841,0.777028734918728
"3557","NTf9JroTTqIo4o6HdI","Pld5",-0.522655677416357,7.45117258197843,-4.38967427171651,0.0001609164335211,0.00409654526229204,0.771303031880776
"12220","x6ndt7pCR7Hf4Vb91U","Pofut1",-0.458504969698496,8.31952087012736,-4.38939678617442,0.00016103528078712,0.00409654526229204,0.770594741650487
"9240","rpUHFdf15SFI5LRC1U","Klf4",0.568914657003962,8.07981322497652,4.38845368513755,0.000161439863660523,0.00410071689453049,0.7681874919061
"6390","EB6pHnnql0UqAeIIfI","Dscr3",0.385554802765768,8.25722834204317,4.38587060657541,0.000162553159878324,0.00412285127524726,0.761594576941856
"4776","Ttd8VbPVTq.12n_iCI",NA,0.73602790103074,10.4009289178816,4.38436241656714,0.000163206705348421,0.00413327650216713,0.757745389469551
"1553","0tdSk0ST1JBcJo9.J0","Ube2dnl2",-0.294104673221491,7.53388765828406,-4.38374774443706,0.000163473809637129,0.00413389853331636,0.756176679890362
"11294","NWBfSf36f4j7iFak1U",NA,0.704050562375974,13.1367082999561,4.38283915173917,0.000163869431662056,0.004137763841849,0.753857906977706
"10203","cpdPRUKtEuvAKhCfvg","Mgat3",0.660715385881104,7.91648007312301,4.37960170762746,0.000165286833398902,0.00416737986457233,0.745596313614834
"15352","Q_RDP.74H8xfvxDAh8","Klf10",-0.432120248103535,7.51381248767962,-4.37822782529281,0.000165892012742164,0.00417181167532486,0.742090567656119
"11005","Wp6k0BdaffRU5yQuc4","Nln",-0.595471419721779,9.97261770575513,-4.37809159031284,0.00016595214244721,0.00417181167532486,0.741742943880803
"16933","fdPT4nF.qH_IC4xH_4","Zfp622",-0.329259893367185,7.75973038503051,-4.37642594429149,0.00016668905663979,0.00418061211242122,0.737492918544605
"15861","Zsrn64O4BQOltSUvk0","Trpc3",-0.405504952190553,7.63709180008875,-4.37619207325225,0.000166792785522555,0.00418061211242122,0.736896195855347
"11943","WFU8S_raop6NLISDd4","Phf23",0.457623592693394,7.95379407701075,4.37560889101525,0.000167051723738036,0.00418095386107354,0.735408223299742
"16621","cKDoJJL4gkmLSIoDH4","Xrn2",-0.499926175112685,8.16724062278369,-4.3722869059292,0.000168534345439991,0.0042118759291484,0.726932786573415
"2964","lgUftUs4Rd8c3SSXuQ","Anpep",1.2108094642833,9.07369414653955,4.37091445170814,0.000169150686764923,0.00422108975874281,0.723431475972096
"4867","xVSFOqh2SexKnzsi6A","Cdx1",0.44678525260077,7.40214159777189,4.36893352507432,0.000170044228444063,0.0042371839614044,0.718378136601213
"2967","HjSjzrdW9oD4Tg4DQI","Anxa1",0.806684871871674,11.0328329316607,4.36763318851006,0.000170633320548773,0.00424196797824579,0.715061151106452
"3567","BMH1wqvngvV6Lqpfmo","B3galnt2",0.561833648428328,7.94177580352396,4.36741143299438,0.000170733984573845,0.00424196797824579,0.714495495792576
"4979","HSF6CIp0IF9kqHgBFU","Chmp2a",0.438828213532647,12.3582995385644,4.36389416040078,0.000172338526071132,0.00427560092919415,0.705524142836762
"432","EH6JqzUOKIL4F7loLE","Psenen",0.54364451065609,12.5572745158477,4.36243727817912,0.000173007515835299,0.00428133235243342,0.701808428769164
"9427","ltBIqwD3qddX.lHxUk","Ldb1",-0.520741676733577,12.6714217233949,-4.36229729444458,0.000173071930933268,0.00428133235243342,0.701451415429042
"13400","Nl4r3D0xKEUg9NUnUk","Rorc",-0.753669843826367,7.74361707552012,-4.36026372734751,0.000174010389178916,0.00429830880168904,0.696265201796156
"7040","QdMHGeZ9IbdAfQUHac","F11r",0.412878595450351,9.95569177265701,4.35970400836283,0.000174269575673878,0.00429848140055801,0.694837807233258
"715","xonqrdobnqc7AVo3nA","Tmem127",0.419068348331178,7.45219976694084,4.35566364313682,0.000176151929794783,0.00433863221303798,0.684534829859933
"14334","Tq6pwgi6M9.4wCL45U","Slc4a11",0.411833934468123,7.42667944935218,4.35497995068583,0.000176472443580002,0.00434025444210326,0.68279153818474
"6577","cJIZ5UV6t0UkFJ331w","Ece1",0.531342858628484,8.15613041776352,4.35079907772223,0.000178445059201789,0.0043824460937108,0.672131905885395
"10798","WXEPggqt_o1XAfkxWs",NA,-0.644696470928377,11.8129876671086,-4.34897864796883,0.000179310796486261,0.00439265144652452,0.667490954392038
"2396","NEBKQeChXsB.Rpej3o","Acbd5",-0.466584904830597,7.91390369795451,-4.34870383763709,0.000179441848961689,0.00439265144652452,0.666790384632852
"10457","oE_6PV6JxUaSFVLF4Q","Mrpl4",0.685514701335547,9.9073540944107,4.34830173813202,0.000179633774831471,0.00439265144652452,0.665765329822026
"16825","cp57p6yS07u9ewIS4A",NA,-0.531606598712919,9.60674471917845,-4.34694457596667,0.000180283066415332,0.0044022128710357,0.662305674339957
"1263","fzr.SP8AjnIJXUC.qs","Swi5",0.55930508635603,7.79563454225959,4.34638473760058,0.000180551581485735,0.0044024623102187,0.660878588190793
"14625","KxSiCsYTRHqgNShcYo","Sun5",-0.35448566232907,7.54886503411475,-4.34164806937387,0.000182839368797067,0.0044518774311103,0.648805376001605
"11200","0JeuNS6ahE6kaaeZC8",NA,-0.370048732044795,7.36974790811282,-4.34023031413283,0.000183529714094233,0.00446231162200015,0.645192049758206
"12837","lJr0oU0fUnHNmqdOk0","Rab1b",0.915589994133525,10.2727782944619,4.33499159513123,0.000186103102839947,0.00451843487863826,0.631841992160182
"2620","6v7HEi0n_X_v7XJ46I","Aggf1",0.43863043132707,11.5087936785738,4.33283711125739,0.000187171798550772,0.0045379176877658,0.626352302278433
"15531","cnsqFqgxfvfvjpJKkk","Tmem63a",0.62535787270704,9.87330278422161,4.33160530043277,0.000187785550993626,0.00454477230286111,0.623213789098604
"4787","Zcj0hXgudHqVeErnXE","Cdc42ep4",0.684692595417655,10.8498988322026,4.33120021008478,0.00018798782407399,0.00454477230286111,0.622181693548645
"16133","0voIf7Hrg6Qzkrqku0","Ubqln1",-0.41816958932764,12.6572818909552,-4.3300171015408,0.000188579821975931,0.00454768080911659,0.61916743150364
"9195","ohdPICUqAsK_ifqRe4","Kif1b",-0.666908619611977,8.48423860169318,-4.32862390988748,0.000189279311729754,0.00454768080911659,0.615618084720277
"5195","cdS.zhJFl1fjafX.HU","Cnot7",-0.469775088121963,10.4503163468452,-4.32826515170333,0.000189459852369827,0.00454768080911659,0.614704126068109
"1162","fEg_kSE66gPlKBdJ50","Tmem209",-0.527011905330916,9.95685034646284,-4.32806180125209,0.000189562261825569,0.00454768080911659,0.614186083142028
"14942","lpeoTq.0KhNt7FJ9PA","Sumo1",-0.470876311009347,13.8722568178179,-4.32789038387713,0.000189648632096625,0.00454768080911659,0.613749393695356
"13104","HR.FUsleC.qVbFd7FQ","Rbpms",0.738184544767771,8.77318230225298,4.32777051885762,0.000189709050415507,0.00454768080911659,0.613444036485845
"14045","cpfogBJWddLoSSt408","Pmel",-0.398472731175909,7.62879906342537,-4.32607603752016,0.00019056520437128,0.00456178840351699,0.609127462689882
"9021","661e7QhNe43TwIinu0","Itih1",-1.27494303943816,9.06037364148657,-4.32531037381454,0.000190953319885268,0.00456449849144385,0.607177068804084
"6810","QFAuDldFzqgu_KeaSE","Elmo3",0.577698263049342,7.98299554331004,4.32479691876831,0.000191214029740138,0.00456449849144385,0.605869160621117
"14023","TE5Dc3f2bWuqNaESeI","Shc1",0.520657158650717,7.36706064395556,4.32071017124148,0.000193301727812403,0.0046078806277407,0.595459930873896
"8785","Ehd1gi2nji3lrlzlxA","Ip6k2",0.453897756154049,7.96269784399997,4.31997921693102,0.000193677509105102,0.00461039031450749,0.593598292830091
"14751","QfXqICo__IKPXvtWxU","Srpr",0.621849867933538,9.26543255104179,4.31904098350943,0.000194160913991188,0.00461545135016153,0.5912088124115
"6514","ohua6iE9LXbr3BqBA0","Arhgap28",0.469502852823714,7.29850393666993,4.31620166447965,0.000195631115110884,0.00464392301664332,0.583978142340777
"1395","cShGp1.87_ikukDof8","Fam160a2",-0.371954745725152,10.8631919569857,-4.31528729201188,0.000196106923960828,0.0046487432711938,0.581649732819399
"1387","r2c_gbVf9Eh7VR3jlE","Rassf10",-0.934012651656207,8.07980388759752,-4.31321017008758,0.00019719205775853,0.00466797421171719,0.576360706587777
"14269","rVe5wdiJXvgl.V3gkc","Slc35a4",0.460561273246373,11.0039230384476,4.31252298943948,0.00019755236514638,0.00466875214002933,0.574611005672116
"5818","ZeJrerhjNe4_1oISLo","Wbp1l",-0.57285433214942,13.2254357502692,-4.31210324948926,0.000197772767255408,0.00466875214002933,0.573542283432673
"12481","rNXdsH3VACiid0pero","Prkaca",0.550030223856258,11.1111901919197,4.30943931717541,0.000199177272814333,0.00469540447835061,0.5667598679779
"2748","rVyDlOeAwsED9ERzh4","Vmn2r81",-0.328189146138773,7.51426087774236,-4.30835911605941,0.000199749601885044,0.00470239256150371,0.564009838068253
"1995","ZC5EWRfs7RJUuvfK94","Ttc39b",-0.749263566080101,8.48719604247638,-4.30772112480226,0.000200088398113096,0.00470387125164085,0.562385656968374
"11131","3EKeuonFRmYWKGPabQ","Nr2f6",0.626332163763621,8.13386013844925,4.30567086120644,0.000201181024113414,0.00472304321623833,0.557166396999425
"1398","6_SyVICzAxNgIjl_Sk","4632434I11Rik",-0.306374130278031,7.8387713122596,-4.30473833138435,0.000201679943095915,0.00472445348045478,0.554792624103279
"10528","BcVLE658utekOeRzTo","Msc",-0.648139587969281,7.70021595375314,-4.30452271046654,0.000201795478395393,0.00472445348045478,0.554243767949497
"5598","ZIMilNL6n7749IRwgs","Cxadr",0.568842067179903,8.37027959068909,4.30261072333876,0.000202822846110475,0.00474199257765012,0.549377048696968
"12480","otVHR5BVC3j7n.3dDI","Prkaca",0.677474146836257,10.8555807811833,4.30148309944414,0.00020343118148644,0.00474665695979289,0.546506980333834
"11551","l7zoK596oSXlXqjeX4","Srcin1",-0.375855325137364,7.71643051338726,-4.30092986027236,0.000203730306498675,0.00474665695979289,0.545098898325515
"12388","iCki6qMhIJ6yJClipI","Ppp1r1b",0.42822111363883,7.43428176481448,4.30063638974984,0.000203889156932066,0.00474665695979289,0.544351980225349
"9232","ooqPb1HU35A5UhXRFE","Klc2",0.439450645580758,7.83821720688203,4.30018020296448,0.000204136326656195,0.00474665695979289,0.543190944950521
"16121","fCRYzQfhV.t.hcqe3s","Ube3b",0.573789974632259,11.7676619276214,4.2988179576037,0.000204876183723561,0.00475564968672598,0.53972402349424
"10277","c9z.EHECl1ws_xfSbk","Mitf",-0.627528018485205,7.99375073583366,-4.29828665878991,0.0002051654606263,0.00475564968672598,0.538371910888552
"1799","NlfkTSICvLxOdnameg","Ccdc125",-0.676089776939312,8.7003235116241,-4.29792952603539,0.000205360136671575,0.00475564968672598,0.537463051252398
"2571","9gFXqInOJReFPeR_fo","Adpgk",-0.492671372547846,8.66157558956914,-4.29718002451596,0.000205769291876167,0.00475865917332075,0.535555698287029
"3988","9n4CX9qi_MEI1j71pY",NA,0.504035267471939,7.2737231455143,4.29537909613242,0.000206755731237217,0.00477499279567362,0.530972853142795
"8257","ToUBoITXpANQgqD4og","Hadh",0.509013470546516,7.91072375203652,4.29327695430508,0.00020791308814002,0.00479522418708864,0.525623880818393
"7799","rqdOnmFdqkjvMtHjfg","Mettl21d",0.720930825119442,9.16454559433276,4.29246632023619,0.000208361105305669,0.00479749339402182,0.523561302552597
"3511","fdTHy9d7R.JfQVpPrE",NA,0.612109478096663,12.1592009597906,4.29201142425327,0.000208612933995884,0.00479749339402182,0.522403891082918
"3837","EoHlJTVQoBs54fUiR4","Pnpla7",-0.596551966105638,8.82753701106812,-4.29140674652738,0.000208948148435176,0.00479749339402182,0.520865412874554
"848","rnku.E798O77f9Dp7M","Vps26b",0.483116489029921,9.73797026488242,4.29106581582449,0.000209137385106678,0.00479749339402182,0.519997999575074
"10000","Q.t.4fd3SyOKgKeM4o","Mapre3",0.485151449159992,8.06844779840351,4.29029017897807,0.000209568542511196,0.00479894076362768,0.518024624538837
"3644","Nf_4d307578y3pW6oQ","Abhd16a",0.600689195853178,11.469643789868,4.28993978961017,0.000209763604136507,0.00479894076362768,0.517133182171261
"12159","HofeKtV5eMDzwn10l0","Plod3",-0.399019124112918,12.6983358223663,-4.28851748354607,0.000210557251060821,0.00480572426103267,0.513514741427204
"12814","9Ut906ZF7TcVpJSQ0Q","R3hdm1",-0.399451144755901,7.71901510293424,-4.28803948033952,0.000210824644580495,0.00480572426103267,0.512298711561893
"9801","NCooN7R8USeoeKLvKo","Ptgr1",0.451556389532494,7.81659054390166,4.28777632035397,0.000210971999099701,0.00480572426103267,0.511629247237845
"7159","oCiDe9JJeBxhtklCCI","Fbxo32",-0.570070916305475,7.79062131964048,-4.28739097785765,0.000211187953034116,0.00480572426103267,0.510648968976909
"11205","0qcc2Q6dZIno44gbeQ","Ntng2",-0.371650187086119,7.37239575733588,-4.28512298725374,0.000212463429129157,0.00482830224810315,0.504879674123829
"3602","ZqE7f67f4gX3lDAXVU","Rnft2",-0.57161235344854,7.91636113353741,-4.28422991082485,0.000212967771478914,0.00483331917055475,0.502608005062704
"6949","3bS6X3TnXn.XNovks8","Ergic3",0.932613403653097,10.5016893288674,4.28149088747341,0.000214521977717699,0.00486211780348466,0.495641366309064
"2542","lS4HSQnQ7dAi7uKSZY","Adcy9",0.605484333912953,8.7797858330121,4.27908948760653,0.000215893850983558,0.00487704704138166,0.489534041445871
"16384","BDslclVLXQcC4klPnI","Vkorc1l1",-0.580329888368277,10.5348055685362,-4.2788677926381,0.000216020938571271,0.00487704704138166,0.488970246238042
"3603","NqvO4USekK4RsnpKDE","Fam168a",-0.602485161362512,8.92097525700224,-4.27883611210913,0.000216039105623278,0.00487704704138166,0.488889679470984
"2949","loIpw1_StXp4K4d7hU","Sowahb",-0.986352449106597,10.3109497341763,-4.27692157531287,0.000217139803064932,0.00489541111565966,0.484020995238121
"10314","uPTs3t_77E7HsP_9cc","Lcorl",0.534312271354,7.55220796337929,4.27477372408573,0.000218381252374185,0.00491689572716724,0.478559401369241
"8908","rmU.8kXuH.seeiKBp4","Inpp4b",-0.358822340119225,7.39771474705311,-4.27241307262813,0.000219753813841865,0.00493918282338234,0.472557198549523
"16898","BbnTldLlewsjirir7o","Zfp512",-0.429198303596392,9.71211365677825,-4.2720427676603,0.000219969895775836,0.00493918282338234,0.471615707450278
"3859","0f6rv9K7lwO3Hfed6I","Sde2",-0.425707555103063,11.714454498048,-4.27157954819056,0.000220240492007192,0.00493918282338234,0.470438001897734
"10676","lW07XLRHqYgjhIoILI","Myl6",0.542206918311761,14.7119738745301,4.26924410763283,0.000221609804585339,0.00496336072188241,0.464500606279166
"11387","094e.3Ec18VU50FU00","Olfr168",-0.314337224976483,7.53366650649822,-4.26790998536554,0.000222395807838252,0.00496798881485034,0.461109097819871
"8302","cehSFUSxwy5JFEVd7Q","Hdac11",0.557360004968846,8.63556057467421,4.26713534701889,0.000222853455891565,0.00496798881485034,0.459139946736812
"2881","up64o6okl63l_5.Qn8","Amica1",-0.659416437062303,7.99419428528842,-4.26630197444356,0.000223346845444728,0.00496798881485034,0.457021555874573
"9601","frnTu.6oQK4Di3vtEU",NA,0.80811011240413,11.9052819768617,4.26615273680381,0.000223435314226512,0.00496798881485034,0.456642208385463
"10257","K66dj3VLl6eL9obrwg","Mier1",-0.381356140744906,7.97885900746664,-4.26605955478845,0.000223490570574524,0.00496798881485034,0.456405349896468
"3578","xh6Wd4cXSR13AXS7qc","B3gnt7",1.3232807611433,9.2201140202799,4.26593352620137,0.000223565326272601,0.00496798881485034,0.456085000341015
"14602","H1r019UulCRPB3dMR4","Sox5",-0.534203683860565,8.22724918675079,-4.26386444409344,0.000224796180740619,0.00498883607362384,0.450825859922885
"5873","BpR_qwJS5SQwS.NOdM","Szrd1",0.549478506490601,9.84882236612221,4.26251815764839,0.000225600661972881,0.00500017904117786,0.447404124506949
"1313","QlH4U_K97A9BxfrqKs","Zfp593",0.475764045437388,7.91641907505367,4.25794485668978,0.000228354824719566,0.00505464887340296,0.435781884840305
"6944","rv5LwzSf4y07F_Ey4I","Ereg",0.705242521514061,7.87820338495519,4.25173803049988,0.00023214608800038,0.00513190392202137,0.420011585078996
"4674","NX_Ux_eRCSEeeh8gv0","Cd164",-0.460545925128335,14.0493061034736,-4.25044491678423,0.000232943763045946,0.00514286722455325,0.416726517849088
"15317","iXqgeIEmoIVgglQQ5Q","Acot13",-0.413147667432096,11.7815686792557,-4.2478514326717,0.000234551781033666,0.00517166954196352,0.41013844494981
"7590","6FWmRXUiHlROLdYA1E","Gas7",-0.352231407001481,7.26705346478996,-4.24489084119605,0.000236400855698969,0.00520561277053247,0.402618644388449
"14064","ZDyfwPN1yQT60b9DTk","St8sia6",0.777406113307343,8.00490836901474,4.24431458508341,0.000236762438623147,0.00520561277053247,0.401155074815416
"4976","ToI.EVI1IL0tJAI4B8","Chl1",0.406527081554806,7.29538009113658,4.24392455500901,0.000237007481221145,0.00520561277053247,0.400164499034261
"11536","WixUKUJXEn1dC4AT9U","Otub2",-0.458072953257757,8.19486761003693,-4.24005921898314,0.000239449559485266,0.00525248171411438,0.390348362738314
"16725","r30kIuhfW0hUgI6XvE","Zdhhc13",-0.611949028656898,10.5221305655393,-4.23886137745655,0.000240211388435089,0.00526242018571677,0.387306711706807
"10372","TJQsiAlcjlbtz.s_lE","Mospd1",-0.497040229754768,10.6214269090652,-4.23835374979021,0.000240534964038456,0.00526274445066937,0.386017748048316
"4108","iUgqznk.z7hqg73.Uc","Bmp5",0.621919131610348,8.18618749725069,4.23783402833863,0.000240866695716444,0.00526324610486035,0.384698102773094
"13506","Q1HqFBxRDFBwEhKOZY","Rps6ka3",-0.507676246391867,9.0594963569795,-4.2371695022965,0.000241291514385202,0.00526577794005299,0.383010817998798
"13106","fkDu7Ov71QHtlskErc","Rbpms2",-0.436506498551102,7.75665439520958,-4.23620235637186,0.00024191111810126,0.00526909057450601,0.380555236555614
"9392","N1L1359dAFrSFK.eqk","Lancl1",0.447791887568325,8.01741827022008,4.23596783695329,0.000242061600553755,0.00526909057450601,0.379959806448277
"12313","0R61SSO0sxAEw0NXqQ","Med1",0.434098189240837,9.85232012388529,4.23280620663294,0.000244099372757169,0.00530667054754233,0.371933167386263
"688","fhYtEoAkocCgcS3tBU","Asnsd1",-0.451739388123443,8.52392750568927,-4.23044971897289,0.000245629244206836,0.0053331271824985,0.365951255665692
"16658","oBEqC_ToRxLYhBQgSU","Ywhab",0.489441712858756,12.4532255315098,4.22874930552576,0.000246739074249427,0.00534415269421661,0.361635130150635
"12131","BV8RiILASf0OoOi9Lk","Plekha3",0.442216270504613,9.26303040470731,4.22871097374339,0.000246764149867899,0.00534415269421661,0.361537836749029
"13517","0ClAZ.epZNunZBJZCM","Rrad",0.505800474569509,7.78149588736705,4.2257145582739,0.000248732151318704,0.00537993754705075,0.353932825264525
"8060","Wy6H4kKu2aGWT3NZFs","Grik5",0.586106155012276,7.97429794755999,4.22394066771925,0.000249904530411917,0.00539844463414538,0.349431059938551
"14623","cpIHgwHUQortSb25JU","Spag4",-0.414867944052427,7.49925316440656,-4.22058742588377,0.00025213568006184,0.00543974750756203,0.340922113970782
"11543","oeKyAbHVCOrgPrfUnc","Ovgp1",-0.69290670751244,8.31904331994318,-4.21930076674047,0.000252997010531786,0.00545142989570639,0.337657488188004
"1315","rIrojtX_3Q_1LJyAXE","Fam101a",0.423002998939833,7.74529914243614,4.2168396956395,0.000254652651296075,0.00547756016907141,0.331413518059119
"6590","oIr6tXmNee90qtciHs","Edaradd",-0.371571466339301,7.60481908277777,-4.21647572344742,0.000254898415572031,0.00547756016907141,0.330490139581019
"16397","o6eV6SP6CPqKJ6IL.U","Vps16",-0.442029012973501,9.86966645559521,-4.21606825109874,0.000255173830922477,0.00547756016907141,0.329456419824343
"17015","3ieDsImjn0gSHF6W4U","Zmynd11",-0.525925586776092,9.43270300602431,-4.21169475668723,0.000258148537560123,0.00553444487317578,0.318362358591565
